key,status,old_chars,new_chars,lang,model
sonawane_implementation_2025,enriched,0,624,en,x-ai/grok-4-fast
sambare_survey_2025,enriched,0,401,en,x-ai/grok-4-fast
qi_deepsem_2025,enriched,0,662,en,x-ai/grok-4-fast
anjum_halo_2025,enriched,0,1371,en,x-ai/grok-4-fast
vonderhaar_surveying_2025,enriched,0,573,en,x-ai/grok-4-fast
yu_engineering_2025,enriched,0,609,en,x-ai/grok-4-fast
mashnoor_timelyhls_2025,enriched,0,1043,en,x-ai/grok-4-fast
pinna_ai-driven_2025,enriched,0,647,en,x-ai/grok-4-fast
garcia_df-rag_2025,enriched,76,779,en,x-ai/grok-4-fast
min_verification_2025,enriched,0,906,en,x-ai/grok-4-fast
yang_chain--summary_2025,enriched,0,613,en,x-ai/grok-4-fast
jain_mitigating_2025,enriched,0,599,en,x-ai/grok-4-fast
vungarala_tpu-gen_2025,enriched,0,1042,en,x-ai/grok-4-fast
tang_hivegen_2025,enriched,0,627,en,x-ai/grok-4-fast
ping_hdlcore_2025,enriched,0,744,en,x-ai/grok-4-fast
khan_towards_2025,enriched,0,563,en,x-ai/grok-4-fast
wan_facilitating_2025,enriched,0,429,en,x-ai/grok-4-fast
ugur_guided_2025,enriched,0,540,en,x-ai/grok-4-fast
liu_enhancing_2025-1,enriched,0,393,en,x-ai/grok-4-fast
cheung_hallucination_2025,enriched,30,609,en,x-ai/grok-4-fast
chen_adaptive_2025,enriched,0,557,en,x-ai/grok-4-fast
donvir_leveraging_2025,enriched,0,668,en,x-ai/grok-4-fast
sha_leveraging_2025,fetched,0,3352,en,crossref
hedi_artificial_2025,enriched,0,834,en,x-ai/grok-4-fast
vach_evaluating_2025,fetched,0,1768,en,crossref
vieira-vieira_data_2025,fetched,0,1466,en,crossref
kumar_leveraging_2025,enriched,0,626,en,x-ai/grok-4-fast
yildirim_rag-based_2025,fetched,0,2628,en,crossref
wang_hiyo-encoder_2025,enriched,0,1370,en,x-ai/grok-4-fast
rui_chatcl_2025,enriched,0,932,en,x-ai/grok-4-fast
wiest_large_2025,enriched,0,1273,en,x-ai/grok-4-fast
belkhouribchia_large_2025,fetched,0,2011,en,crossref
zheng_incorporating_2025,enriched,0,746,en,x-ai/grok-4-fast
kamra_evaluating_2025,enriched,0,558,en,x-ai/grok-4-fast
bernardi_automatic_2025,fetched,0,1184,en,crossref
ngandu_juro_2025,enriched,0,964,en,x-ai/grok-4-fast
kim_geographic_2025,enriched,0,750,en,x-ai/grok-4-fast
blanchard_making_2025,enriched,0,1098,en,x-ai/grok-4-fast
qi_p-lrr_2025,enriched,0,486,en,x-ai/grok-4-fast
cole_towards_2025,fetched,0,2563,en,crossref
wang_visualrag_2025,enriched,0,991,en,x-ai/grok-4-fast
zhang_leveraging_2025-1,enriched,0,864,en,x-ai/grok-4-fast
jiang_multi_semantic_2025,enriched,0,798,en,x-ai/grok-4-fast
li_eduragrag_2025,enriched,0,1040,en,x-ai/grok-4-fast
sonkar_dynamic_2025,enriched,0,639,en,x-ai/grok-4-fast
zhai_law_2025,enriched,0,748,en,x-ai/grok-4-fast
zhang_corag_2025,enriched,0,915,en,x-ai/grok-4-fast
li_grag-zre_2025,enriched,0,609,en,x-ai/grok-4-fast
fan_why_2025,enriched,0,1083,en,x-ai/grok-4-fast
patel_agentic_2025,enriched,0,888,en,x-ai/grok-4-fast
kumawat_sh-rag_2025,enriched,0,651,en,x-ai/grok-4-fast
zhao_slideitright_2025,enriched,0,551,en,x-ai/grok-4-fast
shimada_leveraging_2025,enriched,0,1361,en,x-ai/grok-4-fast
huang_corgpt_2025,enriched,0,997,en,x-ai/grok-4-fast
stankov_application_2025,fetched,185,804,en,crossref
guo_root_2025,enriched,0,788,en,x-ai/grok-4-fast
amo-filva_expressing_2025,enriched,0,916,en,x-ai/grok-4-fast
arjona-giner_multiagent_2025,enriched,0,703,en,x-ai/grok-4-fast
bu_rb-rag_2025,enriched,0,757,en,x-ai/grok-4-fast
abtahi_augmenting_2025,enriched,0,521,en,x-ai/grok-4-fast
agrawal_llm_2025,enriched,0,729,en,x-ai/grok-4-fast
miyaji_empowering_2025,enriched,0,698,en,x-ai/grok-4-fast
joseph_retrieval-augmented_2025,enriched,0,1570,en,x-ai/grok-4-fast
fink_referral_2025,fetched,0,1070,en,crossref
shen_large_2025-1,enriched,0,1585,en,x-ai/grok-4-fast
matys_aggtruth_2025,enriched,0,636,en,x-ai/grok-4-fast
karpe_infonest_2025,enriched,0,919,en,x-ai/grok-4-fast
tel_utilizing_2025,enriched,0,1016,en,x-ai/grok-4-fast
wojtasik_citeverifier_2025,enriched,0,1129,en,x-ai/grok-4-fast
yang_multi-agent_2025,enriched,0,1247,en,x-ai/grok-4-fast
garcia-carmona_leveraging_2025,fetched,0,2007,en,crossref
sudhir_leveraging_2025,enriched,0,635,en,x-ai/grok-4-fast
munir_evaluating_2025,fetched,0,1015,en,crossref
bianchini_automating_2025,enriched,0,1330,en,x-ai/grok-4-fast
seabra_enhancing_2025,enriched,0,632,en,x-ai/grok-4-fast
patel_llm-based_2025,enriched,0,733,en,x-ai/grok-4-fast
liang_research_2025,enriched,0,626,en,x-ai/grok-4-fast
joy_ai-powered_2025,enriched,0,639,en,x-ai/grok-4-fast
jing_when_2025,enriched,0,552,en,x-ai/grok-4-fast
de_paoli_generative_2025,enriched,0,674,en,x-ai/grok-4-fast
park_system_2025,enriched,0,768,en,x-ai/grok-4-fast
subbapurmath_rag_2025,enriched,0,668,en,x-ai/grok-4-fast
yang_towards_2025,enriched,0,562,en,x-ai/grok-4-fast
hodges_using_2025,enriched,0,1120,en,x-ai/grok-4-fast
nemeth_exploring_2025,enriched,33,1032,en,x-ai/grok-4-fast
zhu_hybrid_2025,enriched,0,813,en,x-ai/grok-4-fast
chis_graphxx_2025,fetched,0,2050,en,crossref
wulf_impact_2025,enriched,0,719,en,x-ai/grok-4-fast
liu_retrieval-augmented_2025,enriched,0,1069,en,x-ai/grok-4-fast
he_external_2025,enriched,0,824,en,x-ai/grok-4-fast
tseng_designing_2025,enriched,0,1022,en,x-ai/grok-4-fast
zhang_knowledge-enhanced_2025,fetched,180,2321,en,crossref
li_enhancing_2025,fetched,0,3231,en,crossref
ilagan_virtual_2025,enriched,0,1132,en,x-ai/grok-4-fast
aboulela_exploring_2025,enriched,53,1132,en,x-ai/grok-4-fast
lotfi_rethinking_2025,enriched,0,672,en,x-ai/grok-4-fast
ye_intelligent_2025,enriched,0,664,en,x-ai/grok-4-fast
zhang_cmedragbot_2025,enriched,0,856,en,x-ai/grok-4-fast
chen_predicting_2025,fetched,0,3483,en,crossref
liu_think_2025,enriched,0,1104,en,x-ai/grok-4-fast
hwang_efficient_2025,enriched,0,745,en,x-ai/grok-4-fast
sirisha_analytical_2025,enriched,0,1614,en,x-ai/grok-4-fast
alam_towards_2025,enriched,0,471,en,x-ai/grok-4-fast
wang_nas-based_2025,enriched,0,1227,en,x-ai/grok-4-fast
varma_data_2025,enriched,0,798,en,x-ai/grok-4-fast
ateia_bioragent_2025,enriched,0,678,en,x-ai/grok-4-fast
bao_mindwell_2025,enriched,0,594,en,x-ai/grok-4-fast
abras_can_2025,enriched,0,703,en,x-ai/grok-4-fast
al-machot_building_2025,enriched,0,707,en,x-ai/grok-4-fast
elyas_tailoring_2025,fetched,0,2184,en,crossref
tan_llama-utp_2025,enriched,0,614,en,x-ai/grok-4-fast
rubinstein_summarizing_2025,fetched,0,1798,en,crossref
yan_multimodal_2025,enriched,0,1133,en,x-ai/grok-4-fast
rai_echo_2025,enriched,0,949,en,x-ai/grok-4-fast
jervas_context-driven_2025,enriched,0,635,en,x-ai/grok-4-fast
hang_trumorgpt_2025,enriched,0,200,en,x-ai/grok-4-fast
kelly_effectiveness_2025,fetched,0,2485,en,crossref
li_use_2025,fetched,106,2829,en,crossref
iacob_are_2025,enriched,0,733,en,x-ai/grok-4-fast
pampel_regaining_2025,enriched,0,1140,en,x-ai/grok-4-fast
sarmiento_investigating_2025,enriched,0,971,en,x-ai/grok-4-fast
kaczmarek_optimizing_2025,enriched,0,1196,en,x-ai/grok-4-fast
hoffmann_text_2025,enriched,0,993,en,x-ai/grok-4-fast
berry_utilizing_2025,fetched,0,1904,en,crossref
benavent_raging_2025,fetched,0,2229,en,crossref
temsah_authors_2025,enriched,15,2059,en,x-ai/grok-4-fast
akilesh_multi-agent_2025,enriched,0,924,en,x-ai/grok-4-fast
bhiwgade_integrating_2025-1,enriched,0,527,en,x-ai/grok-4-fast
zheng_knowledge-based_2025,enriched,0,561,en,x-ai/grok-4-fast
khan_rfsensinggpt_2025,enriched,0,687,en,x-ai/grok-4-fast
yu_ba-gpt_2025,enriched,0,723,en,x-ai/grok-4-fast
orlowski_towards_2025,enriched,0,1258,en,x-ai/grok-4-fast
guttikonda_explainable_2025,enriched,0,993,en,x-ai/grok-4-fast
santos_using_2025,enriched,0,772,en,x-ai/grok-4-fast
awadid_ritsa_2025,enriched,0,983,en,x-ai/grok-4-fast
reza_crix_2025,enriched,0,1079,en,x-ai/grok-4-fast
lorusso_gollum_2025,enriched,0,1087,en,x-ai/grok-4-fast
maruyama_retrieval-augmented_2025,enriched,178,89,en,x-ai/grok-4-fast
holvoet_approach_2025,fetched,0,1496,en,crossref
barghi_qrag_2025,enriched,0,811,en,x-ai/grok-4-fast
ecker_trust-informed_2025,enriched,183,736,en,x-ai/grok-4-fast
hou_improving_2025,fetched,0,2804,en,crossref
bassiouny_uji-butler_2025,fetched,0,1429,en,crossref
zhou_ihillm-rag_2025-1,enriched,0,1057,en,x-ai/grok-4-fast
lu_decoding_2025,fetched,0,1262,en,crossref
kliestik_enterprise_2024,fetched,0,3725,en,crossref
zhao_embodied_2024,enriched,0,776,en,x-ai/grok-4-fast
rajeshkumar_dermai_2024,enriched,0,1221,en,x-ai/grok-4-fast
xu_evaluation_2024,enriched,1,1587,en,x-ai/grok-4-fast
bora_systematic_2024,fetched,0,1233,en,crossref
lee_enhancing_2024,fetched,0,1878,en,crossref
zhang_generative_2024,fetched,20,1181,en,crossref
earley_powerful_2024,fetched,0,2558,en,crossref
chen_enhanced_2024,fetched,34,1511,en,crossref
craig_lmrac_2024,fetched,99,1743,en,crossref
yao_adaptive_2024,fetched,0,1125,en,crossref
paneru_leveraging_2024,enriched,0,1033,en,x-ai/grok-4-fast
toro_dynamic_2024,fetched,0,1678,en,crossref
gue_evaluating_2024,fetched,0,1222,en,crossref
gilbert_augmented_2024,enriched,0,1471,en,x-ai/grok-4-fast
kresevic_optimization_2024,fetched,62,1850,en,crossref
soh_data_2024,enriched,0,791,en,x-ai/grok-4-fast
moric_integrating_2024,fetched,0,1634,en,crossref
song_travelrag_2024,fetched,0,1284,en,crossref
ge_development_2024,fetched,136,2318,en,crossref
schulz_autorag_2024,fetched,0,1128,en,crossref
le_anspre_2024,fetched,0,1534,en,crossref
chen_ontology_2024,fetched,0,932,en,crossref
lammert_expert-guided_2024,fetched,0,2123,en,crossref
iaroshev_evaluating_2024,fetched,1,1403,en,crossref
han_automating_2024,fetched,0,1572,en,crossref
wysocka_large_2024,enriched,0,1781,en,x-ai/grok-4-fast
arun_chatgpt_2024,fetched,0,1772,en,crossref
guo_knowledgenavigator_2024,fetched,0,1170,en,crossref
ascorbe_automatic_2024,enriched,0,803,en,x-ai/grok-4-fast
soman_biomedical_2024,fetched,0,2309,en,crossref
mansurova_qa-rag_2024,fetched,182,1064,en,crossref
byun_design_2024,fetched,178,1266,en,crossref
alonso_medexpqa_2024,enriched,0,1794,en,x-ai/grok-4-fast
li_refai_2024,fetched,0,2174,en,crossref
landschaft_implementation_2024,enriched,0,1716,en,x-ai/grok-4-fast
giuffre_optimizing_2024,fetched,0,1745,en,crossref
alkhalaf_applying_2024,enriched,72,2143,en,x-ai/grok-4-fast
church_emerging_2024,fetched,0,812,en,crossref
jearanaitanakij_thai_2024,fetched,0,1312,en,crossref
alghamdi_towards_2024,fetched,0,1969,en,crossref
suresh_towards_2024,fetched,0,1954,en,crossref
bhattacharya_strategies_2024,fetched,19,973,en,crossref
matsumoto_kragen_2024,fetched,46,1451,en,crossref
murugan_empowering_2024,fetched,0,1949,en,crossref
dernbach_glam_2024,fetched,0,1527,en,crossref
toukmaji_retrieval-augmented_2024,fetched,0,938,en,crossref
sharma_reliable_2024,enriched,0,873,en,x-ai/grok-4-fast
wu_framework_2024,enriched,0,767,en,x-ai/grok-4-fast
chen_benchmarking_2024,fetched,0,1435,en,crossref
odede_jaybot_2024,enriched,0,903,en,x-ai/grok-4-fast
volker_chat_2024,enriched,0,723,en,x-ai/grok-4-fast
seas_commentary_2024,enriched,0,1148,en,x-ai/grok-4-fast
miao_integrating_2024,fetched,0,1740,en,crossref
putri_simplification_2024,enriched,15,998,en,x-ai/grok-4-fast
taormina_interpretable_2024,enriched,0,1011,en,x-ai/grok-4-fast
jiang_medirag_2024,enriched,0,525,en,x-ai/grok-4-fast
zhu_atm_2024,enriched,0,1068,en,x-ai/grok-4-fast
pan_not_2024,enriched,0,836,en,x-ai/grok-4-fast
qi_model_2024,enriched,0,1099,en,x-ai/grok-4-fast
jin_dvd_2024,enriched,0,825,en,x-ai/grok-4-fast
buchmann_attribute_2024,enriched,0,1135,en,x-ai/grok-4-fast
chen_controlling_2024,enriched,0,941,en,x-ai/grok-4-fast
cao_tonggu_2024,enriched,0,1078,en,x-ai/grok-4-fast
thakur_knowing_2024,enriched,156,1196,en,x-ai/grok-4-fast
yao_readme_2024,enriched,0,1001,en,x-ai/grok-4-fast
li_refiner_2024,enriched,0,1450,en,x-ai/grok-4-fast
yu_llms_2024,enriched,78,1114,en,x-ai/grok-4-fast
li_alleviating_2024,enriched,0,878,en,x-ai/grok-4-fast
nguyen_consrag_2024,fetched,0,903,en,crossref
anaguchi_reasoning_2024,enriched,0,770,en,x-ai/grok-4-fast
sankararaman_provenance_2024,enriched,74,965,en,x-ai/grok-4-fast
song_rag-hat_2024,enriched,82,956,en,x-ai/grok-4-fast
zimmerman_two-tiered_2024,enriched,0,1033,en,x-ai/grok-4-fast
zhang_raglab_2024,enriched,0,820,en,x-ai/grok-4-fast
bruzzone_generative_2024,enriched,0,752,en,x-ai/grok-4-fast
kim_re-rag_2024,enriched,0,973,en,x-ai/grok-4-fast
chen_ipl_2024,enriched,0,919,en,x-ai/grok-4-fast
mandal_iitk_2024,enriched,0,980,en,x-ai/grok-4-fast
he_infrrdai_2024,enriched,0,746,en,x-ai/grok-4-fast
knollmeyer_benchmarking_2024,enriched,0,1138,en,x-ai/grok-4-fast
swapnil_automation_2024,enriched,0,837,en,x-ai/grok-4-fast
palaniappan_enhancing_2024,fetched,183,1609,en,crossref
rai_generative_2024,fetched,0,2759,en,crossref
singh_application_2024,fetched,0,1842,en,crossref
chang_leveraging_2024,enriched,0,735,en,x-ai/grok-4-fast
gummadi_enhancing_2024,enriched,0,526,en,x-ai/grok-4-fast
zhang_synthetic_2024,enriched,152,841,en,x-ai/grok-4-fast
laban_summary_2024,enriched,77,1271,en,x-ai/grok-4-fast
badurowicz_feasibility_2024,fetched,0,1189,en,crossref
abdelaziem_innovative_2024,fetched,0,2915,en,crossref
he_retrieving_2024,enriched,0,791,en,x-ai/grok-4-fast
su_parameter_2024,enriched,0,813,en,x-ai/grok-4-fast
jauhiainen_evaluating_2024-1,fetched,0,1071,en,crossref
lu_triageagent_2024,enriched,0,983,en,x-ai/grok-4-fast
zhang_ask_2024,fetched,0,1588,en,crossref
wang_searching_2024,enriched,0,1214,en,x-ai/grok-4-fast
el_maazouzi_optimizing_2024,enriched,0,1015,en,x-ai/grok-4-fast
ghali_enhancing_2024,enriched,0,1737,en,x-ai/grok-4-fast
conia_towards_2024,enriched,0,1082,en,x-ai/grok-4-fast
chen_eyegpt_2024,fetched,36,2650,en,crossref
isbarov_enhanced_2024,enriched,0,1028,en,x-ai/grok-4-fast
gulden_leveraging_2024,enriched,0,1070,en,x-ai/grok-4-fast
tang_minicheck_2024,enriched,0,1000,en,x-ai/grok-4-fast
islam_open-rag_2024-1,enriched,0,1356,en,x-ai/grok-4-fast
firsanova_graph-based_2024,fetched,0,1762,en,crossref
shi_ask-eda_2024,enriched,0,791,en,x-ai/grok-4-fast
ordonez-camacho_aurel_ai_2024,enriched,0,903,en,x-ai/grok-4-fast
cvetkovic_semantic_2024,enriched,0,802,en,x-ai/grok-4-fast
tihanyi_cybermetric_2024,enriched,0,714,en,x-ai/grok-4-fast
liu_ra-isf_2024,enriched,0,870,en,x-ai/grok-4-fast
hsieh_found_2024,enriched,0,876,en,x-ai/grok-4-fast
naseem_grounded_2024,enriched,0,1071,en,x-ai/grok-4-fast
xiong_benchmarking_2024,enriched,0,635,en,x-ai/grok-4-fast
enouen_textgenshap_2024,enriched,0,857,en,x-ai/grok-4-fast
zhang_retrievalqa_2024,enriched,0,961,en,x-ai/grok-4-fast
addad_homeopathic_2024,enriched,0,660,en,x-ai/grok-4-fast
fang_enhancing_2024,enriched,0,695,en,x-ai/grok-4-fast
jacobs_leveraging_2024,enriched,0,813,en,x-ai/grok-4-fast
agarwal_symkgqa_2024,enriched,0,804,en,x-ai/grok-4-fast
zhang_arl2_2024,enriched,0,1337,en,x-ai/grok-4-fast
fernandez_syllabusqa_2024,enriched,146,952,en,x-ai/grok-4-fast
niu_ragtruth_2024,enriched,0,891,en,x-ai/grok-4-fast
wan_what_2024,enriched,0,1004,en,x-ai/grok-4-fast
chen_vullibgen_2024,enriched,0,1050,en,x-ai/grok-4-fast
shi_generate-then-ground_2024,enriched,0,1072,en,x-ai/grok-4-fast
li_citation-enhanced_2024,enriched,0,592,en,x-ai/grok-4-fast
maharana_evaluating_2024,enriched,0,1004,en,x-ai/grok-4-fast
srinivasagan_retrieval_2024,enriched,0,678,en,x-ai/grok-4-fast
sui_enhancing_2024,enriched,0,1060,en,x-ai/grok-4-fast
li_role_2024,enriched,0,870,en,x-ai/grok-4-fast
monea_glitch_2024,enriched,0,1132,en,x-ai/grok-4-fast
kuppa_manipulating_2024,enriched,188,1021,en,x-ai/grok-4-fast
mamalis_large_2024,enriched,0,865,en,x-ai/grok-4-fast
otto_enhancing_2024,fetched,0,1206,en,crossref
wang_csprd_2024,enriched,0,754,en,x-ai/grok-4-fast
xu_enhancing_2024,enriched,0,820,en,x-ai/grok-4-fast
kawashima_development_2024,enriched,0,993,en,x-ai/grok-4-fast
miladi_comparative_2024,enriched,0,646,en,x-ai/grok-4-fast
kamel_boulos_nvidias_2024,fetched,0,570,en,crossref
ko_enhancing_2024,enriched,0,589,en,x-ai/grok-4-fast
rorseth_towards_2024,enriched,0,966,en,x-ai/grok-4-fast
miladi_leveraging_2024,enriched,0,1192,en,x-ai/grok-4-fast
li_traq_2024,enriched,0,1376,en,x-ai/grok-4-fast
sokolov_generative_2024,enriched,0,968,en,x-ai/grok-4-fast
omeed_integrating_2024,enriched,0,925,en,x-ai/grok-4-fast
tishechkin_improve_2024,enriched,0,1057,en,x-ai/grok-4-fast
welz_enhancing_2024,enriched,0,884,en,x-ai/grok-4-fast
yang_yangqi_2024,enriched,0,803,en,x-ai/grok-4-fast
huang_evaluation_2024,enriched,0,747,en,x-ai/grok-4-fast
wijesinghe_artificial_2024,enriched,0,820,en,x-ai/grok-4-fast
mosser_exploration_2024,fetched,0,2858,en,crossref
he_quality_2024,fetched,0,2967,en,crossref
ghodratnama_adapting_2024,enriched,0,786,en,x-ai/grok-4-fast
wolfel_knowledge-based_2024,fetched,0,845,en,crossref
zhou_preliminary_2024-1,fetched,0,480,en,crossref
jobanputra_teamsaarlst_2024,enriched,0,669,en,x-ai/grok-4-fast
umrao_detecting_2024,enriched,0,1320,en,x-ai/grok-4-fast
xu_framework_2024,enriched,0,1096,en,x-ai/grok-4-fast
feridooni_development_2024,enriched,179,1511,en,x-ai/grok-4-fast
zhang_system_2024,enriched,0,856,en,x-ai/grok-4-fast
fahmi_retrieval-augmented_2024,enriched,0,972,en,x-ai/grok-4-fast
soularidis_llm-assisted_2024,enriched,0,874,en,x-ai/grok-4-fast
luo_application_2024,enriched,0,706,en,x-ai/grok-4-fast
sinha_fact-centric_2024,enriched,0,1047,en,x-ai/grok-4-fast
jayawardene_tablinkllm_2024,enriched,0,953,en,x-ai/grok-4-fast
kulkarni_bankbot_2024,enriched,0,149,en,x-ai/grok-4-fast
kumari_innovative_2024,enriched,177,625,en,x-ai/grok-4-fast
sinha_healthcare_2024,enriched,0,1332,en,x-ai/grok-4-fast
kamath_large_2024,enriched,0,528,en,x-ai/grok-4-fast
nurhayati_performance_2024,enriched,0,983,en,x-ai/grok-4-fast
gupta_databricks_2024,enriched,0,520,en,x-ai/grok-4-fast
barron_domain-specific_2024,enriched,0,866,en,x-ai/grok-4-fast
lui_gptutor_2024,enriched,0,742,en,x-ai/grok-4-fast
shavaki_knowledge_2024,enriched,0,934,en,x-ai/grok-4-fast
earley_what_2023,fetched,55,1400,en,crossref
shao_enhancing_2023,enriched,0,675,en,x-ai/grok-4-fast
anand_sciphyrag_2023,enriched,0,776,en,x-ai/grok-4-fast
datta_great_2023,enriched,0,1137,en,x-ai/grok-4-fast
jiang_active_2023,enriched,0,1321,en,x-ai/grok-4-fast
agrawal_scmrag_2025,enriched,241,1315,en,anthropic/claude-sonnet-4.5
dong_simulating_2025,enriched,150,1243,en,anthropic/claude-sonnet-4.5
shyalika_smartpilotagent-based_2025,enriched,40,1362,en,anthropic/claude-sonnet-4.5
ots_securing_2025,enriched,19,730,en,x-ai/grok-4-fast
agrawal_scmrag_2025-1,enriched,24,1150,en,x-ai/grok-4-fast
liang_saferag_2025,enriched,21,543,en,x-ai/grok-4-fast
thakur_support_2025,enriched,28,680,en,x-ai/grok-4-fast
ammann_securing_2025,enriched,13,1114,en,x-ai/grok-4-fast
sun_symbioticrag_2025,enriched,183,759,en,x-ai/grok-4-fast
reza_small_2025,enriched,37,1099,en,x-ai/grok-4-fast
ngangmeni_swamped_2025,enriched,71,1428,en,x-ai/grok-4-fast
yu_scrag_2025,enriched,15,931,en,x-ai/grok-4-fast
liu_secure_2025,enriched,27,867,en,x-ai/grok-4-fast
wang_scholarcopilot_2025-1,enriched,50,881,en,x-ai/grok-4-fast
ok_synthetic_2025,enriched,0,694,en,x-ai/grok-4-fast
mahalingam_sketch_2025,enriched,0,936,en,x-ai/grok-4-fast
li_simple_2025,enriched,0,759,en,x-ai/grok-4-fast
joren_sufficient_2025,enriched,0,165,en,x-ai/grok-4-fast
chen_seeing_2025,enriched,0,669,en,x-ai/grok-4-fast
martinez_enhancing_2025,enriched,105,1088,en,anthropic/claude-sonnet-4.5
qin_eva_2025,enriched,255,1624,en,anthropic/claude-sonnet-4.5
amirshahi_evaluating_2025,enriched,133,819,en,x-ai/grok-4-fast
abolghasemi_evaluation_2025,enriched,18,1132,en,x-ai/grok-4-fast
zhu_enhancing_2025,enriched,176,1077,en,x-ai/grok-4-fast
hindi_enhancing_2025-1,enriched,36,1201,en,x-ai/grok-4-fast
li_enhancing_2025-1,enriched,51,704,en,x-ai/grok-4-fast
gumaan_expertrag_2025,enriched,7,924,en,x-ai/grok-4-fast
wei_enhanced_2025,enriched,88,977,en,x-ai/grok-4-fast
pelletier_evidence-based_2025-1,enriched,90,1003,en,x-ai/grok-4-fast
freiberger_explainable_2025,enriched,190,1027,en,x-ai/grok-4-fast
kamra_evaluating_2025-1,enriched,180,752,en,x-ai/grok-4-fast
guo_empowering_2025,enriched,109,1130,en,x-ai/grok-4-fast
zhang_explainable_2025,enriched,81,749,en,x-ai/grok-4-fast
indebetou_enhancing_2025,enriched,126,1234,sv,x-ai/grok-4-fast
yu_evaluating_2025,enriched,180,902,en,x-ai/grok-4-fast
galitsky_enhancing_2025,enriched,183,717,en,x-ai/grok-4-fast
li_efficient_2025,enriched,89,844,en,x-ai/grok-4-fast
chen_each_2025,enriched,94,1170,en,x-ai/grok-4-fast
yao_elevating_2025,enriched,18,880,en,x-ai/grok-4-fast
kadam_enhancing_2025,enriched,37,1076,en,x-ai/grok-4-fast
ryan_enronqa_2025,enriched,183,1004,en,x-ai/grok-4-fast
soule_enhancing_2025,enriched,53,1206,en,x-ai/grok-4-fast
chen_exploring_2025,enriched,0,545,en,x-ai/grok-4-fast
crista_chat4elderly_2025,enriched,31,1263,en,anthropic/claude-sonnet-4.5
woo_custom_2025,enriched,47,1259,en,x-ai/grok-4-fast
brehme_can_2025,enriched,99,1263,en,x-ai/grok-4-fast
dong_chatiot_2025,enriched,64,961,en,x-ai/grok-4-fast
jeon_chatcnc_2025,enriched,179,1073,en,x-ai/grok-4-fast
deng_cram_2025-1,enriched,18,819,en,x-ai/grok-4-fast
ding_citations_2025,enriched,173,985,en,x-ai/grok-4-fast
zhang_credible_2025,enriched,13,937,en,x-ai/grok-4-fast
maheshwari_citefix_2025,enriched,17,928,en,x-ai/grok-4-fast
lin_concept-based_2025,enriched,96,691,en,x-ai/grok-4-fast
landolsi_caprag_2025,enriched,81,1399,en,x-ai/grok-4-fast
yang_cold-start_2025,enriched,82,773,en,x-ai/grok-4-fast
ateia_can_2025,enriched,114,969,en,x-ai/grok-4-fast
khadilkar_causal-counterfactual_2025,enriched,189,1078,en,x-ai/grok-4-fast
