id	title	year	venue	language	RQs	relevance	score	decision	reason
manias_semantic_2024	Semantic {Routing} for {Enhanced} {Performance} of {LLM}-{Assisted} {Intent}-{Based} {5G} {Core} {Network} {Management} and {Orchestration}	2024	{GLOBECOM} 2024 - 2024 {IEEE} {Global} {Communications} {Conference}		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
xu_grasp_2024	{GRASP}: {Municipal} {Budget} {AI} {Chatbots} for {Enhancing} {Civic} {Engagement}	2024	2024 {IEEE} {International} {Conference} on {Big} {Data} ({BigData})		RQ2,RQ3	Media	2.0	Include	Factualidad/alucinaciones y XAI/calibración
rangana_educational_2025	Educational {Material} {Development} with {Active} {Learning} for {Secondary} {School} {Subjects}	2025	2025 {International} {Conference} on {Asian} {Language} {Processing} ({IALP})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
bergeret_retrievalx2010augmented_2025	Retrieval\&\#x2010;{Augmented} {Generation}	2025	{GenAI} on {AWS}: {A} {Practical} {Approach} to {Building} {Generative} {AI} {Applications} on {AWS}		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
neumann_llm-driven_2025	An {LLM}-{Driven} {Chatbot} in {Higher} {Education} for {Databases} and {Information} {Systems}	2025	IEEE Transactions on Education		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
yilmaz_grounded_2025	Grounded {Answer} {Generation} over {Multimodal} {Financial} {Records} via {Semantic} {Indexing}	2025	2025 10th {International} {Conference} on {Computer} {Science} and {Engineering} ({UBMK})		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
sun_trustnavgpt_2024	{TrustNavGPT}: {Modeling} {Uncertainty} to {Improve} {Trustworthiness} of {Audio}-{Guided} {LLM}-{Based} {Robot} {Navigation}	2024	2024 {IEEE}/{RSJ} {International} {Conference} on {Intelligent} {Robots} and {Systems} ({IROS})		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
chaudhary_developing_2024	Developing a {Llama}-{Based} {Chatbot} for {CI}/{CD} {Question} {Answering}: {A} {Case} {Study} at {Ericsson}	2024	2024 {IEEE} {International} {Conference} on {Software} {Maintenance} and {Evolution} ({ICSME})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
saad_closed_2024	Closed {Domain} {Question}-{Answering} {Techniques} in an {Institutional} {Chatbot}	2024	2024 4th {International} {Conference} on {Electrical}, {Computer}, {Communications} and {Mechatronics} {Engineering} ({ICECCME})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
s_rag-based_2024	A {RAG}-based {Medical} {Assistant} {Especially} for {Infectious} {Diseases}	2024	2024 {International} {Conference} on {Inventive} {Computation} {Technologies} ({ICICT})		RQ1,RQ2,RQ3	Alta	3.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración
abdulnazar_large_2024	Large {Language} {Models} for {Clinical} {Text} {Cleansing} {Enhance} {Medical} {Concept} {Normalization}	2024	IEEE Access		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
ou_cygpt_2024	{CyGPT}: {Knowledge} {Graph}-{Based} {Enhancement} {Techniques} for {Large} {Language} {Models} in {Cybersecurity}	2024	2024 {IEEE} 9th {International} {Conference} on {Data} {Science} in {Cyberspace} ({DSC})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
tundik_building_2024	Building {Domain} {Specific} {Chatbot}: {A} {Telco} {Case} {Study}	2024	2024 {IEEE} 24th {International} {Symposium} on {Computational} {Intelligence} and {Informatics} ({CINTI})			Excluir	0.0	Exclude	No trata RAG ni RQs
mahendru_venn_2024	Venn {Diagram} {Prompting}: {Accelerating} {Comprehension} with {Scaffolding} {Effect}	2024	2024 6th {World} {Symposium} on {Artificial} {Intelligence} ({WSAI})		RQ2,RQ4	Baja	1.0	Include	Factualidad/alucinaciones y Métricas/metodologías
lan_lamlad_2025	{LAMLAD}: {LLM}-{Based} {Adversarial} {Attack} {Against} {Machine} {Learning} for {Android} {Malware} {Detection}	2025	2025 {IEEE} {Conference} on {Communications} and {Network} {Security} ({CNS})		RQ1,RQ2	Media	2.0	Include	Confianza/percepción y Factualidad/alucinaciones
leung_rag_2024	{RAG} for {Question}-{Answering} for {Vocal} {Training} {Based} on {Domain} {Knowledge} {Base}	2024	2024 11th {International} {Conference} on {Behavioural} and {Social} {Computing} ({BESC})		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
cheng_intelligent_2025	Intelligent {Retrieval} and {Knowledge} {Question}-{Answering} {System} for {Semi}-{Structured} {Operational} {Manuals}	2025	2025 {IEEE} 21st {International} {Conference} on {Automation} {Science} and {Engineering} ({CASE})		RQ1,RQ2,RQ3,RQ4	Alta	4.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
chen_autokg_2023	{AutoKG}: {Efficient} {Automated} {Knowledge} {Graph} {Generation} for {Language} {Models}	2023	2023 {IEEE} {International} {Conference} on {Big} {Data} ({BigData})		RQ4	Baja	1.0	Include	Métricas/metodologías
mudassar_yamin_applications_2024	Applications of {LLMs} for {Generating} {Cyber} {Security} {Exercise} {Scenarios}	2024	IEEE Access		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
egersdoerfer_ioagent_2025	{IOAgent}: {Democratizing} {Trustworthy} {HPC} {I}/{O} {Performance} {Diagnosis} {Capability} via {LLMs}	2025	2025 {IEEE} {International} {Parallel} and {Distributed} {Processing} {Symposium} ({IPDPS})		RQ1,RQ2,RQ3,RQ4	Alta	4.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
sarcevic_enhancing_2024	Enhancing {Programming} {Education} with {Open}-{Source} {Generative} {AI} {Chatbots}	2024	2024 47th {MIPRO} {ICT} and {Electronics} {Convention} ({MIPRO})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
huang_driverp_2024	{DriveRP}: {RAG} and {Prompt} {Engineering} {Embodied} {Parallel} {Driving} in {Cyber}-{Physical}-{Social} {Spaces}	2024	2024 {IEEE} 4th {International} {Conference} on {Digital} {Twins} and {Parallel} {Intelligence} ({DTPI})		RQ1,RQ2,RQ3	Alta	3.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración
lin_pe-gpt_2025	{PE}-{GPT}: {A} {New} {Paradigm} for {Power} {Electronics} {Design}	2025	IEEE Transactions on Industrial Electronics		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
weerathunge_optimizing_2025	Optimizing {Response} {Consistency} of {Large} {Language} {Models} in {Medical} {Education} through {Prompt} {Engineering}	2025	2025 5th {International} {Conference} on {Advanced} {Research} in {Computing} ({ICARC})		RQ1,RQ2	Media	2.0	Include	Confianza/percepción y Factualidad/alucinaciones
panagoulias_lyricel_2025	{LYRICEL}: {Knowledge} {Graphs} {Combined} {With} {Large} {Language} {Models} and {Machine} {Learning} for {Cross}-{Cultural} {Analysis} of {Lyrics}—{The} {Case} of {Greek} {Songs}	2025	IEEE Access		RQ1,RQ2,RQ3,RQ4	Alta	4.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
haryanto_contextualized_2024	Contextualized {AI} for {Cyber} {Defense}: {An} {Automated} {Survey} {Using} {LLMs}	2024	2024 17th {International} {Conference} on {Security} of {Information} and {Networks} ({SIN})		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
antic_notitle_2024		2024	Packt Publishing		RQ1,RQ2,RQ3,RQ4	Alta	4.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
p_ai-based_2025	{AI}-{Based} {Versatile} {Troubleshooting} {Guide} for {System} of {Systems} in {Aircraft}	2025	2025 {IEEE} {Space}, {Aerospace} and {Defence} {Conference} ({SPACE})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
purohit_graphaide_2024	{GraphAide}: {Advanced} {Graph}-{Assisted} {Query} and {Reasoning} {System}	2024	2024 {IEEE} {International} {Conference} on {Big} {Data} ({BigData})		RQ2,RQ3	Media	2.0	Include	Factualidad/alucinaciones y XAI/calibración
liu_siqa_2025	{SiQA}: {A} {Large} {Multi}-{Modal} {Question} {Answering} {Model} for {Structured} {Images} {Based} on {RAG}	2025	{ICASSP} 2025 - 2025 {IEEE} {International} {Conference} on {Acoustics}, {Speech} and {Signal} {Processing} ({ICASSP})		RQ4	Baja	1.0	Include	Métricas/metodologías
chi_rtlexplain_2025	{RTLExplain}: {A} {Structured} {Approach} to {RTL} {Code} {Summarization} and {Question} {Answering} for {Medium}-to-{Large} {Designs} {Using} {LLMs}	2025	2025 {ACM}/{IEEE} 7th {Symposium} on {Machine} {Learning} for {CAD} ({MLCAD})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
tang_automatic_2025	Automatic {Retrieval}-{Augmented} {Generation} of {6G} {Network} {Specifications} for {Use} {Cases}	2025	IEEE Communications Magazine		RQ4	Baja	1.0	Include	Métricas/metodologías
bei_manufacturing_2024	Manufacturing {Domain} {QA} with {Integrated} {Term} {Enhanced} {RAG}	2024	2024 {International} {Joint} {Conference} on {Neural} {Networks} ({IJCNN})		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
meyer_notitle_2024		2024	Packt Publishing			Excluir	0.0	Exclude	No trata RAG ni RQs
xu_large_2024	Large {Multi}-{Modal} {Models} ({LMMs}) as {Universal} {Foundation} {Models} for {AI}-{Native} {Wireless} {Systems}	2024	IEEE Network		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
zhu_enhancing_2024-1	Enhancing {Large} {Language} {Models} with {Knowledge} {Graphs} for {Robust} {Question} {Answering}	2024	2024 {IEEE} 30th {International} {Conference} on {Parallel} and {Distributed} {Systems} ({ICPADS})		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
tsai_ai-enhanced_2024	{AI}-{Enhanced} {Virtual} {Nursing} {Systems}: {Revolutionizing} {Patient} {Education} in {Modern} {Healthcare}	2024	2024 {International} {Conference} on {Orange} {Technology} ({ICOT})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
zhang_llm-assisted_2025	{LLM}-assisted {Performance} {Estimation} of {Embedded} {Software} on {RISC}-{V} {Processors}	2025	2025 {IEEE} 28th {International} {Symposium} on {Design} and {Diagnostics} of {Electronic} {Circuits} and {Systems} ({DDECS})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
singla_hicon_2024	{HICON} {AI}: {Higher} {Education} {Counseling} {Bot}	2024	2024 4th {International} {Conference} on {Pervasive} {Computing} and {Social} {Networking} ({ICPCSN})		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
patel_large_2025	Large {Language} {Models}: {Evolution}, {Architecture}, {Applications}, and {Future} {Horizons}	2025	2025 5th {International} {Conference} on {Soft} {Computing} for {Security} {Applications} ({ICSCSA})		RQ3,RQ4	Media	2.0	Include	XAI/calibración y Métricas/metodologías
dong_survey_2024	A {Survey} of {LLM}-based {Agents}: {Theories}, {Technologies}, {Applications} and {Suggestions}	2024	2024 3rd {International} {Conference} on {Artificial} {Intelligence}, {Internet} of {Things} and {Cloud} {Computing} {Technology} ({AIoTC})		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
garima_harnessing_2024	Harnessing the {Power} of {Language} {Models} for {Intelligent} {Digital} {Health} {Services}	2024	2024 {ITU} {Kaleidoscope}: {Innovation} and {Digital} {Transformation} for a {Sustainable} {World} ({ITU} {K})		RQ1,RQ2,RQ3,RQ4	Alta	4.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
ge_innovative_2025	An {Innovative} {Solution} to {Design} {Problems}: {Applying} the {Chain}-of-{Thought} {Technique} to {Integrate} {LLM}-{Based} {Agents} {With} {Concept} {Generation} {Methods}	2025	IEEE Access		RQ4	Baja	1.0	Include	Métricas/metodologías
anh-khoa_gvec_2024	{GVEC}: {A} {Generative} {Vietnamese} {Chatbot} for {Economy}, {Using} {Vietnamese} {Economy} {Information} {Database} from {VnEconomy} {Community}	2024	2024 {International} {Conference} on {Multimedia} {Analysis} and {Pattern} {Recognition} ({MAPR})		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
anaissi_fine-tuning_2024	Fine-{Tuning} {LLMs} for {Reliable} {Medical} {Question}-{Answering} {Services}	2024	2024 {IEEE} {International} {Conference} on {Data} {Mining} {Workshops} ({ICDMW})		RQ1,RQ2,RQ4	Alta	3.0	Include	Confianza/percepción y Factualidad/alucinaciones y Métricas/metodologías
ots_securing_2025	Securing the {Entire} {Application}	2025	Securing {Microsoft} {Azure} {OpenAI}		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
mohan_enhancing_2025	Enhancing {Agricultural} {Advisory} {Services} with {Multilingual} {LLaMA} and {RAG}	2025	2025 {International} {Conference} on {Next} {Generation} {Communication} \& {Information} {Processing} ({INCIP})		RQ3	Baja	1.0	Include	XAI/calibración
alharthi_llm-powered_2025	{LLM}-{Powered} {Automated} {Cloud} {Forensics}: {From} {Log} {Analysis} to {Investigation}	2025	2025 {IEEE} 18th {International} {Conference} on {Cloud} {Computing} ({CLOUD})		RQ2,RQ3,RQ4	Alta	3.0	Include	Factualidad/alucinaciones y XAI/calibración y Métricas/metodologías
shrestha_fairrag_2024	{FairRAG}: {Fair} {Human} {Generation} via {Fair} {Retrieval} {Augmentation}	2024	2024 {IEEE}/{CVF} {Conference} on {Computer} {Vision} and {Pattern} {Recognition} ({CVPR})		RQ4	Baja	1.0	Include	Métricas/metodologías
abdullah_rails_2025	{RAILS}: {Retrieval}-{Augmented} {Intelligence} for {Learning} {Software} {Development}	2025	2025 {IEEE} {High} {Performance} {Extreme} {Computing} {Conference} ({HPEC})		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
mundlamuri_evolution_2025	The {Evolution} of {AI}: {From} {Classical} {Machine} {Learning} to {Modern} {Large} {Language} {Models}	2025	IEEE Access		RQ1,RQ2,RQ3	Alta	3.0	Include	Confianza/percepción y Factualidad/alucinaciones y XAI/calibración
lee_can_2025	Can an {LLM} {Find} {Its} {Way} {Around} a {Spreadsheet}?	2025	2025 {IEEE}/{ACM} 47th {International} {Conference} on {Software} {Engineering} ({ICSE})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
sahin_adaptation_2025	Adaptation and {Use} of {Interpretive} {AI} in {Data}-{Driven} {Industry} 4.0: {A} {Case} {Study} on {Industrial} {Machines}	2025	2025 10th {International} {Conference} on {Computer} {Science} and {Engineering} ({UBMK})		RQ3	Baja	1.0	Include	XAI/calibración
sahin_adaptation_2025-1	Adaptation and {Use} of {Interpretive} {AI} in {Data}-{Driven} {Industry} 4.0: {A} {Case} {Study} on {Industrial} {Machines}	2025	2025 10th {International} {Conference} on {Computer} {Science} and {Engineering} ({UBMK})		RQ3	Baja	1.0	Include	XAI/calibración
xu_automated_2024	Automated {C}/{C}++ {Program} {Repair} for {High}-{Level} {Synthesis} via {Large} {Language} {Models}	2024	2024 {ACM}/{IEEE} 6th {Symposium} on {Machine} {Learning} for {CAD} ({MLCAD})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
dong_maxmind_2024	{MaxMind}: {A} {Memory} {Loop} {Network} to {Enhance} {Software} {Productivity} {Based} on {LLMs}	2024	2024 {IEEE} {Smart} {World} {Congress} ({SWC})		RQ4	Baja	1.0	Include	Métricas/metodologías
liu_chatchisel_2024	{ChatChisel}: {Enabling} {Agile} {Hardware} {Design} with {Large} {Language} {Models}	2024	2024 2nd {International} {Symposium} of {Electronics} {Design} {Automation} ({ISEDA})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
iyenghar_development_2025	On the {Development} and {Application} of a {Structured} {Dataset} for {Data}-{Driven} {Risk} {Assessment} in {Industrial} {Functional} {Safety}	2025	2025 {IEEE} 21st {International} {Conference} on {Factory} {Communication} {Systems} ({WFCS})		RQ1,RQ2,RQ4	Alta	3.0	Include	Confianza/percepción y Factualidad/alucinaciones y Métricas/metodologías
rajesh_learn_2024	Learn {Like} {Feynman}: {Developing} and {Testing} an {AI}-{Driven} {Feynman} {Bot}	2024	2024 {IEEE} {International} {Conference} on {Teaching}, {Assessment} and {Learning} for {Engineering} ({TALE})		RQ1,RQ4	Media	2.0	Include	Confianza/percepción y Métricas/metodologías
zhou_construction_2024	Construction of a {Multimodal} {Knowledge} {Graph} for {Power} {Grid} {Construction} {Safety} {Based} on {Large} {Language} {Models}	2024	2024 {International} {Conference} on {New} {Power} {System} and {Power} {Electronics} ({NPSPE})		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
safaei_kglm-qa_2024	{KGLM}-{QA}: {A} {Novel} {Approach} for {Knowledge} {Graph}-{Enhanced} {Large} {Language} {Models} for {Question} {Answering}	2024	2024 15th {International} {Conference} on {Information} and {Knowledge} {Technology} ({IKT})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
fichtenkamm_towards_2024	Towards an {FA} {ChatBot} with {Retrieval}-{Augmented} {Language} {Modeling}	2024	2024 {IEEE} {International} {Symposium} on the {Physical} and {Failure} {Analysis} of {Integrated} {Circuits} ({IPFA})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
pang_remed_2024	{REMED}: {Retrieval}-{Augmented} {Medical} {Document} {Query} {Responding} with {Embedding} {Fine}-{Tuning}	2024	2024 {International} {Joint} {Conference} on {Neural} {Networks} ({IJCNN})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
wei_unleashing_2025	Unleashing the {Power} of {LLM} to {Infer} {State} {Machine} {From} the {Protocol} {Implementation}	2025	2025 {IEEE}/{ACM} 33rd {International} {Symposium} on {Quality} of {Service} ({IWQoS})		RQ2,RQ4	Media	2.0	Include	Factualidad/alucinaciones y Métricas/metodologías
hao_rap_2025	{RAP}: {Retrieval}-{Augmented} {Personalization} for {Multimodal} {Large} {Language} {Models}	2025	2025 {IEEE}/{CVF} {Conference} on {Computer} {Vision} and {Pattern} {Recognition} ({CVPR})		RQ2	Baja	1.0	Include	Factualidad/alucinaciones
